RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8236642172089613629,34757157793749492935202133309,3545795709975342895,1869898353,3473737896946584693,3473525673970054005,1886663741,1884174397,8031169888673752893,1883323709,1883323709,1884372285,8086551168382227773,0
8236642172090662205,34757157793677439404155433789,8606157269411249469,1919185522,3473737896946584693,3623486969687260477,1866031933,1866546493,8092526979702675243,1883323709,1883323709,1883323709,8092518230836464427,0
8236642167761091901,34757157793671288787664593725,8595738043802925117,1866031722,3473737896946584693,3473525673970054005,1867409213,1916878141,8092466540905059193,1886862653,1883323709,1884372285,8092457762008679211,0
8236642167762140477,34757157793809446830315755837,160091198037431111742419981743008726333,1919186548,3473737896946584693,3473525673970054005,1886679869,1884174397,8092535805842648442,1886862653,1884372285,1883323709,8014549640843512125,1
8236642167758601533,34757157793737411166428689213,3707422871338899773,1869901429,3473737896946584693,3623486969687260477,1868836925,1867595069,8092462134268609334,1886862653,1883323709,1883323709,8242769750372608829,0
8236642167759650109,34757157812256199700166166845,292817946025618019018428299514422562024028847421,1867410038,8678483994702985277,3623486969687260477,1867395133,1869036861,8092466558098885429,1883323709,1883323709,1884372285,8092513832788513592,0
8236642167777869117,34757157793671289071113225533,2003792249,1866020723,14990006938789327562078240061,3473525673970054005,1867396157,1884174397,8092527022633083188,1883323709,1884372285,1884372285,8236655417734817597,1
8236642167778917693,34757157812184175087148550461,15582101952130588417407083862,1867409009,3473737896946584693,3623486969687260477,1882812221,1866546493,8031161041044988733,1886862653,1883323709,1884372285,8092531416386061177,0
8236642167775378749,34757157812184179489475748669,8600320821152396349,1869887346,14990006938789327562078240061,3623486969687260477,1886676797,1870085437,8092540225380772139,1883323709,1884372285,1883323709,8026661886672718141,0
8236642167776427325,34757157812124225315190304573,3623486973996514621,1867412082,3473737896946584693,3623486969687260477,1886662717,1917926717,8236637821250983229,1883323709,1883323709,1883323709,8092513785542495098,0
8236642167794646333,34757157812128724516739048253,15299212184805645549737096253,1867414127,14990006938789327562078240061,3623486969687260477,1867396157,1870085437,8092462151462442795,1886862653,1884372285,1884372285,8031152292175963965,1
8236642167795694909,34757157793749492617326712125,64074914462977196585045283621546966333,1869900393,3473737896946584693,3623486969687260477,1868847421,1916878141,8092457757694125367,1883323709,1884372285,1884372285,8092466553824569652,0
8236637808369286461,34757157830642985192855659325,3628004854373367101,1869901423,3473737896946584693,3473525673970054005,1882814269,1886862653,1884372285,1886862653,1883323709,1884372285,8092531403531906356,0
8236637808370335037,34757157793809479802778252093,3628018044165379389,1867411055,8678483994702985277,3473525673970054005,1886677821,1867595069,8092535801563016503,1886862653,1883323709,1883323709,8014571656815132989,0
8236637808366796093,34757157812124216798235541821,37272728033584442420533607741,1866033770,8678483994702985277,3623486969687260477,1886675773,1885814077,8092462164351216948,1883323709,1883323709,1884372285,8092462155742008116,0
8236637808367844669,34757157812272831192185859901,14989789709442239681985597757,1866036854,8678483994702985277,3473525673970054005,1886663741,1866546493,8242834655904097085,1883323709,1883323709,1883323709,8031178628900015421,0
8236637808386063677,34757157812190077226910374205,3473475362725319732,1866032752,14990006938789327562078240061,3473525673970054005,1868855101,1869036861,8092466540906113327,1886862653,1883323709,1883323709,8014567254490441533,0
8236637808387112253,34757157793737431296892551485,845431101,1866019701,3473737896946584693,3623486969687260477,1882796093,1916878141,1884372285,1886862653,1883323709,1884372285,8092531420682084661,0
8236637808383573309,34757157830642993980360186173,15891648408111897968254416701,1869904495,8678483994702985277,3623486969687260477,1886677821,1883323709,1884372285,1886862653,1884372285,1883323709,8092457714747269432,0
8236637808384621885,34757157793737411501401198909,15583588409214820624204723005,1867396976,3473737896946584693,3473525673970054005,1886664765,1870085437,1884372285,1886862653,1883323709,1884372285,8242825825448843581,0
8236637808402840893,34757157812272830870067170621,3473461069105545533,1866036848,3473737896946584693,3473525673970054005,1868837949,1869036861,8092466558082113846,1883323709,1883323709,1883323709,8103218678014760253,0
8236637808403889469,34757157812128704669692683069,37845957469357485797614899517,1869904499,14990006938789327562078240061,3473525673970054005,1882796093,1884174397,8092466540919019316,1886862653,1884372285,1884372285,8092457757696937784,0
8236637804074319165,34757157812272811400980427581,14990005776659687989339386685,1867410037,3473737896946584693,3473525673970054005,1867409213,1917926717,8092540216804789049,1883323709,1883323709,1883323709,8242843469192712509,0
8236637804075367741,34757157812118008680692929853,15562759157158661054493310269,1867413103,14990006938789327562078240061,3473525673970054005,1886676797,1885814077,8092462138563577647,1886862653,1884372285,1884372285,8103236222970129213,0
8236637804071828797,34757157812200777695529947453,36937756411556143006289787216,1867395953,14990006938789327562078240061,3623486969687260477,1868837949,1917926717,8092462147167481145,1883323709,1884372285,1883323709,8086546791806681405,0
8236637804072877373,34757157793681938661567000381,8600310895501983037,1866037875,3473737896946584693,3623486969687260477,1886662717,1885814077,1884372285,1886862653,1883323709,1883323709,8092513828529590072,0
8236637804091096381,34757157812117995426419986749,15227886705640255041381348413,1869887350,3473737896946584693,3623486969687260477,1868838973,1916878141,8026661886672717117,1883323709,1883323709,1883323709,8236642215039949117,0
8236637804092144957,34757157812272797910471366973,15562759157175296648356836413,1869886324,8678483994702985277,3473525673970054005,1867410237,1886862653,8092457762009735476,1883323709,1883323709,1883323709,8026661873807086909,0
8236637804088606013,34757157793743313344798737725,15228164126224333401314377021,1866032754,8678483994702985277,3473525673970054005,1886679869,1869036861,1884372285,1886862653,1883323709,1884372285,8236633371685513021,0
8236637804089654589,34757157793681976006309015357,2019112497,1919170416,14990006938789327562078240061,3623486969687260477,1886673213,1866546493,8092466558101703479,1885814077,1883323709,1883323709,8092518235145398649,1
8236637804107873597,34757157812184155283052970301,846162232,1869902451,8678483994702985277,3623486969687260477,1886664765,1885814077,8092535827317483833,1883323709,1884372285,1883323709,8092513789840283446,0
8236637804108922173,34757157793681960647505954109,8602835395707689277,1869887346,8678483994702985277,3623486969687260477,1866018877,1885814077,8092540208185172346,1886862653,1883323709,1884372285,8092466506545321850,1
8236637799779351869,34757157793671264585521450301,3545518663126436969,1867396980,14990006938789327562078240061,3473525673970054005,1868851005,1916878141,8092462112792340858,1883323709,1884372285,1884372285,8092535775793201967,1
8236637799780400445,34757157812117986969647539005,15608679615148175489678664509,1919168367,3473737896946584693,3473525673970054005,1868838973,1870085437,8092527031238414137,1883323709,1883323709,1884372285,8092462134267177789,0
8236637799776861501,34757157793671264886156251453,15563075315915754928163340605,1867411058,3473737896946584693,3473525673970054005,1886675773,1866546493,8242847854334727485,1883323709,1883323709,1883323709,8103236253021983037,0
8236637799777910077,34757157812256228227340005181,3628336906884955453,1866033769,3473737896946584693,3473525673970054005,1886677821,1885814077,1884372285,1886862653,1883323709,1883323709,8086551189821406525,0
8236637799796129085,34757157812112089189278630205,15846855581503437525635200829,1867395956,3473737896946584693,3623486969687260477,1886662717,1869036861,8092462160052377399,1883323709,1884372285,1884372285,8242834660232618813,0
8236637799797177661,34757157627661263975580394301,8672069422312469565,1868850805,3473737896946584693,3623486969687260477,1868837949,1886862653,8092457749105562415,1886862653,1883323709,1883323709,8092462151449535293,0
8236637799793638717,34757157793665344776266666301,14918400570578171371785895229,1866019701,3473737896946584693,3473525673970054005,1886677821,1885814077,1884372285,1886862653,1883323709,1884372285,8026601392090534205,1
8236637799794687293,34757157812190057435736004925,3490082124389376629,1869900399,8678483994702985277,3623486969687260477,1868855101,1869036861,8092540178116530999,1883323709,1883323709,1883323709,8092522624588010296,0
8236637799812906301,34757157627661274983546646333,3473525940193093437,1867414130,3473737896946584693,3473525673970054005,1868853053,1883323709,1884372285,1883323709,1884372285,1883323709,8092513824215360820,1
8236637799813954877,34757157793743322475913498941,8661622146393855097,1866020724,14990006938789327562078240061,3473525673970054005,1868855101,1869036861,8236646565841818941,1883323709,1884372285,1883323709,8092466558083491125,1
8236637795484384573,34757157812112093286677432637,158646455775293890986465235974034505021,1866035825,3473737896946584693,3623486969687260477,1882814269,1884174397,1884372285,1886862653,1883323709,1883323709,8092522620294097273,0
8236637795485433149,34757157812124225276535592253,2020566315,1867409012,14990006938789327562078240061,3623486969687260477,1886675773,1886862653,8092540221103625082,1883323709,1884372285,1883323709,8092518183589009204,0
8236637795481894205,34757157812118019954979599165,15537649246572724756353861448,1866018675,14990006938789327562078240061,3623486969687260477,1882806589,1869036861,8092457740532402041,1883323709,1883323709,1884372285,8092527005453210424,0
8236637795482942781,34757157812117999871762841917,8811648317568080189,1869886326,8678483994702985277,3623486969687260477,1886673213,1885814077,1884372285,1886862653,1884372285,1883323709,8236646617362156861,0
8236637795501161789,34757157793826095592448148797,64074920009567608882425774015775194429,1869904495,3473737896946584693,3623486969687260477,1866036029,1885814077,1884372285,1886862653,1883323709,1883323709,8031169862889983293,0
8236637795502210365,34757157830719550780286848317,3551706444022035318,1866034803,14990006938789327562078240061,3623486969687260477,1869887549,1885814077,8031161062499181373,1886862653,1883323709,1883323709,8086546740270940477,0
8236637795498671421,34757157793743346347375289149,15299435446109486179571486013,1869885298,3473737896946584693,3473525673970054005,1886662717,1917926717,8092466545230761780,1886862653,1883323709,1883323709,8092527014079190827,1
8236637795499719997,34757157812200762310976292157,8606221878638758205,1866035817,8678483994702985277,3623486969687260477,1869898557,1886862653,8092531412106436907,1883323709,1884372285,1883323709,8026648641011804989,0
8236637795517939005,34757157793753996247066694973,15299212203385795572544912701,1869887346,8678483994702985277,3623486969687260477,1882796093,1917926717,1884372285,1885814077,1883323709,1884372285,8092457753400535349,0
8236637795518987581,34757157812190066214599873853,3545545901796126525,1869901426,3473737896946584693,3623486969687260477,1886676797,1869036861,1884372285,1883323709,1884372285,1884372285,8103158161924114749,1
8236637825549155645,34757157793809479798532556093,160085072431184744075968032134634293323,1866033779,3473737896946584693,3473525673970054005,1882812221,1885814077,1884372285,1886862653,1883323709,1884372285,8092522581653669754,0
8236637825550204221,34757157830642993993257995581,8600320821152396349,1869898346,14990006938789327562078240061,3473525673970054005,1882806589,1917926717,8242765378081609021,1886862653,1883323709,1884372285,8031096195592702269,0
8236637825546665277,34757157812124212082343300413,158558856920877575587587495468981501245,1869902442,3473737896946584693,3623486969687260477,1886678845,1869036861,1884372285,1886862653,1883323709,1884372285,8031161036729368893,0
8236637825547713853,34757157812117991028377343293,8606171288184503613,1869887349,3473737896946584693,3623486969687260477,1868853053,1867595069,1884372285,1886862653,1883323709,1883323709,8020473822365960509,0
8236637825565932861,34757157812128724521015788861,14919889241260985357988753213,1869902448,14990006938789327562078240061,3623486969687260477,1886662717,1916878141,8092466558098894136,1886862653,1884372285,1883323709,8092457744827375928,0
8236637825566981437,34757157793826071424650407741,14990917082205985380961105483,1867409012,14990006938789327562078240061,3623486969687260477,1868852029,1917926717,8092457757727679866,1883323709,1883323709,1883323709,8031152266407535421,1
8236637825563442493,34757157812128691814890161469,3562178222809364541,1919170410,3473737896946584693,3623486969687260477,1886677821,1867595069,1884372285,1886862653,1883323709,1883323709,8242765373801315645,0
8236637825564491069,34757157793826066987949181245,843658301,1868849778,14990006938789327562078240061,3473525673970054005,1868837949,1884372285,8092540173839717241,1883323709,1883323709,1883323709,8092522628881535791,0
8236637825582710077,34757157793749510248163593533,292817946025618019018428299514422562024028847421,1866020722,14990006938789327562078240061,3473525673970054005,1866029373,1866546493,8242834655903050557,1885814077,1884372285,1884372285,8092513815626864436,1
8236637825583758653,34757157812272802308533210429,15562759157463498424322571581,1866019699,14990006938789327562078240061,3623486969687260477,1882813245,1866546493,8092457740533850420,1886862653,1883323709,1884372285,8020469428627327293,1
8236637821254188349,34757157793743333136055884093,15254639003782949105690108733,1867414127,3473737896946584693,3473525673970054005,1886678845,1917926717,1884372285,1886862653,1883323709,1883323709,8092518226572232503,0
8236637821255236925,34757157830702935252661658429,37274154187969512855479336253,1869885290,3473737896946584693,3473525673970054005,1867396157,1917926717,8031096208493008189,1883323709,1883323709,1883323709,8236577296573220157,1
8236637821251697981,34757157793826095613925487421,2051633457,1866032753,3473737896946584693,3623486969687260477,1867405629,1867595069,8092462138580364598,1883323709,1884372285,1883323709,8092535814429762873,0
8236637821252746557,34757157793826053793828915517,3700403606251334461,1866031730,3473737896946584693,3623486969687260477,1882797117,1917926717,1884372285,1886862653,1883323709,1883323709,8092531429287750965,0
8236637821270965565,34757157793681956245166971197,15299435446089481656311903556,1866035828,14990006938789327562078240061,3623486969687260477,1866031933,1869036861,8092531403515123499,1883323709,1883323709,1883323709,8092518230850429231,0
8236637821272014141,34757157830642993988964407613,8678266579167165757,1866033775,8678483994702985277,3623486969687260477,1868838973,1883323709,8092462142873882489,1883323709,1883323709,1883323709,8103158209187364157,0
8236637821268475197,34757157627661263984137827133,3551452431015898729,1919168372,14990006938789327562078240061,3623486969687260477,1886677821,1917926717,8092527022665264436,1886862653,1883323709,1883323709,8092457757713711919,0
8236637821269523773,34757157812190057478685683517,862929213,1866036842,8678483994702985277,3473525673970054005,1868855101,1869036861,8242774178482506045,1883323709,1883323709,1883323709,8092535831626402613,1
8236637821287742781,34757157812256228278829274429,15299435446233592502306497341,1867394929,3473737896946584693,3623486969687260477,1886678845,1870085437,8236629016586175805,1883323709,1883323709,1883323709,8092540225394721085,0
8236637821288791357,34757157793681938652977056061,15254639003782949105690108733,1867412084,14990006938789327562078240061,3473525673970054005,1868855101,1867595069,8092462160073025847,1883323709,1883323709,1883323709,8031174235163874621,0
8236637816959221053,34757157793809451219820168509,15253515080694003597605682493,1866019699,3473737896946584693,3473525673970054005,1882810173,1886862653,1884372285,1886862653,1883323709,1884372285,8092462160056242998,0
8236637816960269629,34757157812124192321201194301,3628336906884955453,1866035824,3473737896946584693,3623486969687260477,1886663741,1886862653,8092466506542503802,1883323709,1884372285,1884372285,8092535775794648887,0
8236637816956730685,34757157793677472445338840893,3551498657795361085,1919168371,14990006938789327562078240061,3473525673970054005,1866020925,1883323709,8031100563593718589,1886862653,1883323709,1883323709,8092522607422099773,0
8236637816957779261,34757157793677457331363206461,65709620821532476876869846068472663357,1869885290,14990006938789327562078240061,3623486969687260477,1882797117,1917926717,8092540199624925487,1886862653,1883323709,1884372285,8020400146509878589,0
8236637816975998269,34757157812200749404599567677,2051618352,1866020713,3473737896946584693,3623486969687260477,1882810173,1883323709,8092531433583766836,1883323709,1883323709,1884372285,8092531424976005423,0
8236637816977046845,34757157830636830079533076797,15562820548212258352222649661,1866018673,3473737896946584693,3623486969687260477,1868838973,1884174397,8236633418910882109,1886862653,1884372285,1884372285,8031161036732193085,0
8236637816973507901,34757157793749525637031417149,8600016222122099764,1868854901,3473737896946584693,3623486969687260477,1866036029,1886862653,8092540221085802807,1883323709,1884372285,1883323709,8026675076535511869,0
8236637816974556477,34757157793809464362386541885,36891837374606254638916391229,1919168370,14990006938789327562078240061,3623486969687260477,1886673213,1867595069,8236646595885944125,1883323709,1883323709,1884372285,8092540173825434429,0
8236637816992775485,34757157812112080071060583229,65710574571679657793892949476999783229,1867412086,3473737896946584693,3623486969687260477,1886680893,1885814077,8092466549512815412,1883323709,1883323709,1883323709,8092462151463822141,0
8236637816993824061,34757157812200762598771611965,862929213,1869887350,14990006938789327562078240061,3623486969687260477,1867412285,1867595069,8092540216804797753,1886862653,1884372285,1883323709,8020408938278251325,1
8236637812664253757,34757157793681947457679217981,3551780411928424244,1866035828,3473737896946584693,3623486969687260477,1868854077,1884174397,8092535801561637174,1883323709,1884372285,1884372285,8092462151466309423,0
8236637812665302333,34757157812184175069967308093,15562819533722740738940288317,1867395954,3473737896946584693,3623486969687260477,1868847421,1866546493,8092462142855735608,1883323709,1883323709,1884372285,8031100615132272957,1
8236637812661763389,34757157793749492638814455101,37246051496055235638635153232,1868850802,8678483994702985277,3623486969687260477,1886673213,1866546493,8092462142873882425,1883323709,1883323709,1883323709,8242769801896880957,0
8236637812662811965,34757157793737393574193361725,15253409915672061924808549181,1866034802,14990006938789327562078240061,3623486969687260477,1886664765,1883323709,8242843469193758013,1886862653,1883323709,1883323709,8014489197772624189,0
8236637812681030973,34757157812256237040560128317,3562177402391444797,1867414128,3473737896946584693,3623486969687260477,1886677821,1867595069,1884372285,1886862653,1883323709,1883323709,8092540203905935738,0
8236637812682079549,34757157793677476847728148797,8600319983672048957,1866033769,3473737896946584693,3623486969687260477,1868836925,1883323709,1884372285,1886862653,1884372285,1884372285,8031104965915920701,0
8236637812678540605,34757157793754018241544932669,37845740166991198514772524349,1869899378,3473737896946584693,3473525673970054005,1882811197,1885814077,8092535814432576313,1883323709,1883323709,1884372285,8092466549492176687,0
8236637812679589181,34757157793681943059631659325,3700062457037220404,1869903475,3473737896946584693,3623486969687260477,1882806589,1869036861,1884372285,1886862653,1883323709,1883323709,8092535810154383161,0
8236637812697808189,34757157793749525641328805181,15299213439256286923195691069,1869885301,3473737896946584693,3473525673970054005,1886673213,1885814077,8236577326637995325,1883323709,1883323709,1883323709,8020478233276733757,0
8236637812698856765,34757157812117995473667048765,3628336906884955453,1869904496,3473737896946584693,3473525673970054005,1868855101,1916878141,1884372285,1886862653,1883323709,1884372285,8092518209358812984,0
8236637774009548093,34757157793665344776246030141,3551448088817120107,1867396981,8678483994702985277,3623486969687260477,1868838973,1884174397,8092462142858548011,1883323709,1883323709,1884372285,8092540178119353655,0
8236637774010596669,34757157812112108658365382973,14918461961342490484422619197,1919170420,14990006938789327562078240061,3473525673970054005,1868838973,1916878141,8092457710453344052,1883323709,1883323709,1883323709,8031152292196599101,0
8236637774007057725,34757157812184137665097128253,3545795709975342895,1866036849,3473737896946584693,3473525673970054005,1868849981,1885814077,8092535818727544630,1883323709,1883323709,1883323709,8092531420698858362,1
8236637774008106301,34757157793671289075424981821,8606222179251934318,1867394921,3473737896946584693,3623486969687260477,1884185405,1869036861,8092457740547812660,1883323709,1883323709,1884372285,8092522616014856503,0
8236637774026325309,34757157812272802282764847421,65512983337649646185026317928615005501,1866018673,14990006938789327562078240061,3473525673970054005,1868847421,1867595069,8236642197839433021,1886862653,1883323709,1884372285,8092457766285436212,0
8236637774027373885,34757157812272830913012977981,8805774743514920761,1867395955,3473737896946584693,3623486969687260477,1886673213,1867595069,1884372285,1886862653,1883323709,1884372285,8092527022631710004,1
8236637774023834941,34757157812128724508181222717,829375338,1868853877,3473737896946584693,3473525673970054005,1882810173,1866546493,8092531429305573753,1886862653,1884372285,1884372285,8031096208495826237,0
8236637774024883517,34757157812128724460900601149,65710574888836369380057462805362064701,1919168367,14990006938789327562078240061,3623486969687260477,1886679869,1867595069,8092535805873377145,1886862653,1883323709,1883323709,8092466562414503289,0
8236637774043102525,34757157793737402430430269757,14990005776659687989339382589,1867412079,3473737896946584693,3623486969687260477,1886662717,1869036861,8014567245918326077,1883323709,1884372285,1883323709,8092457710449480569,0
8236637774044151101,34757157830642980803398029629,3634234661467279468,1869886326,3473737896946584693,3473525673970054005,1882809149,1866546493,1884372285,1883323709,1883323709,1884372285,8020456217291145533,0
8236637769714580797,34757157627644656960495110461,3623833307173631861,1866020722,3473737896946584693,3473525673970054005,1868853053,1883323709,1884372285,1886862653,1883323709,1883323709,8092513785560650552,0
8236637769715629373,34757157812184179472310160701,15562820547933376844218922813,1867412073,8678483994702985277,3473525673970054005,1886673213,1886862653,1884372285,1886862653,1883323709,1883323709,8092462142855729974,0
8236637769712090429,34757157793754009445501193533,37246052658215631055754638397,1919169397,14990006938789327562078240061,3473525673970054005,1886678845,1870085437,8092466510840286009,1883323709,1883323709,1884372285,8086616030961552701,1
8236637769713139005,34757157793826086826401754941,2051948861,1919170409,8678483994702985277,3473525673970054005,1882809149,1917926717,8092526983978373940,1883323709,1883323709,1883323709,8092457740533852537,0
8236637769731358013,34757157793749505832937211197,3700095442285377388,1869900400,14990006938789327562078240061,3473525673970054005,1868836925,1884372285,8092457744842776953,1883323709,1883323709,1884372285,8236572898526718781,0
8236637769732406589,34757157812184175069950531901,36936788419082768704281933629,1866032757,8678483994702985277,3623486969687260477,1882814269,1866546493,8092527035550156597,1883323709,1884372285,1884372285,8092535810134790965,0
8236637769728867645,34757157793677481520653617469,37845740166991198514772524349,1867394932,3473737896946584693,3623486969687260477,1868855101,1886862653,1884372285,1886862653,1883323709,1884372285,8092457762005869946,0
8236637769729916221,34757157793809468803385217341,8600016222006757493,1866036848,14990006938789327562078240061,3623486969687260477,1882796093,1884174397,8092466540939658037,1886862653,1883323709,1883323709,8092518209362679595,0
8236637769748135229,34757157793671242595324871997,3700048425275905145,1866019699,8678483994702985277,3623486969687260477,1868838973,1884174397,1884372285,1886862653,1883323709,1883323709,8092513841396672821,0
8236637769749183805,34757157812184146779053706557,37201382705280716112231298877,1866018674,14990006938789327562078240061,3623486969687260477,1886664765,1886862653,8092466506562097963,1883323709,1883323709,1883323709,8086555536343321917,0
8236633410322775357,34757157793671255806612163901,3623486961128325437,1866035823,3473737896946584693,3623486969687260477,1868852029,1884372285,8092466506559279929,1883323709,1883323709,1884372285,8031156668747629885,1
8236633410323823933,34757157812200744671545611581,844716349,1869901424,8678483994702985277,3473525673970054005,1886678845,1885814077,8092466506545321849,1885814077,1883323709,1883323709,8026657471444964669,1
8236633410320284989,34757157830643027266356735805,15891585818253769034615438653,1867411049,8678483994702985277,3473525673970054005,1886664765,1885814077,8092540173838339962,1883323709,1883323709,1883323709,8103236253004154173,0
8236633410321333565,34757157793754018233004286781,861484592,1869902452,3473737896946584693,3623486969687260477,1868838973,1883323709,8236651006820174141,1883323709,1883323709,1884372285,8092466562378457465,0
8236633410339552573,34757157793749529983539703613,15537573670354297085689546045,1866033775,3473737896946584693,3623486969687260477,1886663741,1883323709,8092457714747266859,1883323709,1884372285,1883323709,8103214237002845501,0
8236633410340601149,34757157830702972348262076733,14918461961342490484422619197,1866037875,3473737896946584693,3473525673970054005,1886677821,1916878141,8092527026960223097,1883323709,1883323709,1883323709,8031100615116543293,0
8236633410337062205,34757157793681960596016682301,36937757777038232724853503037,1866036854,3473737896946584693,3623486969687260477,1886680893,1869036861,8092522637486874934,1883323709,1884372285,1883323709,8026675029291911485,0
8236633410338110781,34757157812200786495921799485,15563036577825257744991736648,1866035818,8678483994702985277,3623486969687260477,1886678845,1916878141,8031104965915928381,1883323709,1883323709,1883323709,8014549649420534077,0
8236633410356329789,34757157830702957242859610941,3562402802257188157,1866036841,3473737896946584693,3473525673970054005,1886677821,1917926717,1884372285,1886862653,1884372285,1883323709,8092457710449484153,0
8236633410357378365,34757157830719541988490175293,15562961020260421967824564809,1866018671,3473737896946584693,3473525673970054005,1886673213,1916878141,8031165477726938941,1883323709,1884372285,1884372285,8026653069104862525,0
8236633406027808061,34757157793743309281775015229,8606157295114864957,1919169394,3473737896946584693,3473525673970054005,1886673213,1883323709,8092457766302204719,1883323709,1883323709,1884372285,8014497989536082749,1
8236633406028856637,34757157793681956532977621309,36917522510455405700848893245,1869887344,8678483994702985277,3623486969687260477,1882810173,1884174397,1884372285,1883323709,1883323709,1884372285,8236651015411160381,0
8236633406025317693,34757157793749505811479153981,36937756411566839317433823825,1866036853,14990006938789327562078240061,3473525673970054005,1886663741,1883323709,8092462112824512312,1883323709,1883323709,1883323709,8086607260620897597,0
8236633406026366269,34757157793665331582110351677,3635365122629644149,1869885301,14990006938789327562078240061,3473525673970054005,1886663741,1916878141,8092466545230763830,1886862653,1883323709,1884372285,8092527005472484655,0
8236633406044585277,34757157812256190891140401469,36891837374606254707635868488,1867407986,8678483994702985277,3473525673970054005,1882806589,1884174397,8236629003699897661,1883323709,1883323709,1883323709,8092462108514144121,0
8236633406045633853,34757157812128687124752322877,2003792249,1866037873,3473737896946584693,3623486969687260477,1886677821,1883323709,1884372285,1886862653,1884372285,1884372285,8092540199591368502,0
8236633406042094909,34757157793754013809156902205,65710574888876203555479102814673728317,1866018678,3473737896946584693,3623486969687260477,1886679869,1869036861,1884372285,1886862653,1883323709,1883323709,8092518187887845754,0
8236633406043143485,34757157812200782054940962621,3562177402488569149,1866036847,8678483994702985277,3623486969687260477,1868849981,1917926717,1884372285,1886862653,1883323709,1884372285,8092522637489688441,0
8236633406061362493,34757157627644648173007752509,15582163361470285672420425021,1866031730,8678483994702985277,3473525673970054005,1886664765,1866546493,1884372285,1886862653,1884372285,1883323709,8031156681619621181,0
8236633406062411069,34757157812112117497439155005,2051633530,1867412074,3473737896946584693,3623486969687260477,1886663741,1869036861,1884372285,1883323709,1883323709,1884372285,8092513789838845305,0
8236633401732840765,34757157627644644049823420733,3484221753168717629,1866037875,14990006938789327562078240061,3623486969687260477,1867396157,1883323709,8092457766302215477,1883323709,1883323709,1884372285,8020473813773542205,1
8236633401733889341,34757157793743313400629444925,67039193144063823790650081584335964235,1866036842,14990006938789327562078240061,3473525673970054005,1868853053,1866546493,8092466510874897721,1883323709,1884372285,1884372285,8020408959752037181,0
8236633401730350397,34757157812118028467655099709,3545518392564074813,1866035824,8678483994702985277,3623486969687260477,1882809149,1917926717,8092531425010601780,1886862653,1883323709,1884372285,8092513789838840630,0
8236633401731398973,34757157793826053836809662269,3700394531006862388,1919168362,14990006938789327562078240061,3623486969687260477,1886673213,1885814077,8092462164331938617,1883323709,1884372285,1883323709,8092522616015902517,0
8236633401749617981,34757157812117999884597423933,844707449,1867412081,3473737896946584693,3473525673970054005,1882811197,1886862653,8092535831611003770,1883323709,1883323709,1884372285,8026648683961477949,0
8236633401750666557,34757157812184179764402538813,15562759267932322301494248765,1869887345,14990006938789327562078240061,3623486969687260477,1882811197,1916878141,8092462112810559796,1883323709,1883323709,1884372285,8092513815625420093,0
8236633401747127613,34757157793681938940760510781,3545583272356953405,1868852851,14990006938789327562078240061,3623486969687260477,1882809149,1884174397,8092462155743445803,1883323709,1883323709,1884372285,8103158183401449277,1
8236633401748176189,34757157812272835585938773309,2002415421,1869899369,8678483994702985277,3473525673970054005,1868838973,1867595069,1884372285,1886862653,1883323709,1884372285,8092540216791877429,0
8236633401766395197,34757157627661274966368141629,3700403606239264061,1866018672,8678483994702985277,3623486969687260477,1886680893,1866546493,1884372285,1886862653,1884372285,1883323709,8014567245883730749,0
8236633401767443773,34757157830643002737811408189,3562177067482110269,1867410036,3473737896946584693,3623486969687260477,1886673213,1883323709,1884372285,1886862653,1883323709,1883323709,8014549619335124285,0
8236633397437873469,34757157793671264589818841405,3562177067482110269,1867409014,3473737896946584693,3623486969687260477,1886675773,1883323709,8092466558084929334,1883323709,1884372285,1883323709,8092522607423474485,0
8236633397438922045,34757157793677481228559866173,844718385,1867407983,3473737896946584693,3623486969687260477,1886662717,1870085437,8236629007996243261,1883323709,1883323709,1884372285,8092462112793783599,0
8236633397435383101,34757157830702943756696896829,15891789009211854601606085949,1869885301,14990006938789327562078240061,3473525673970054005,1868849981,1883323709,8092531425010603898,1886862653,1883323709,1883323709,8236629029472522557,1
8236633397436431677,34757157627644656969134328125,65710574571679657794124373601998490941,1867407989,14990006938789327562078240061,3473525673970054005,1866036029,1886862653,8092457762008681273,1883323709,1883323709,1883323709,8242821423108804925,1
8236633397454650685,34757157627661274970647388989,3623560765793593149,1866031721,14990006938789327562078240061,3473525673970054005,1868837949,1883323709,8086546774593258296,1886862653,1883323709,1884372285,8236650998231289149,0
8236633397455699261,34757157793809488590280290109,36892039292538287696148249917,1867396980,3473737896946584693,3473525673970054005,1868852029,1870085437,8014493570011909437,1883323709,1884372285,1883323709,8092522616013417782,1
8236633397452160317,34757157812112113086459887933,8595456573173621361,1919187562,3473737896946584693,3623486969687260477,1886663741,1886862653,1884372285,1886862653,1883323709,1884372285,8242769776124968253,0
8236633397453208893,34757157793749525920500641597,3562178222809371756,1867409011,3473737896946584693,3623486969687260477,1886673213,1884174397,1884372285,1886862653,1883323709,1883323709,8092522620310865785,0
